"GWRr2","GWRbx","GWRby","GWR_xSE","GWR_ySE","DMCE","DMCN","Year","Year.1","PlotID","DMCE.1","DMCN.1","long","lat"
0.646664314467049,-9.04666697489613e-05,0.000163059432823828,1.88691798172639e-05,2.5225540718131e-05,679223,4342383,1996,1996,74,679223,4342383,-96.9241290462506,39.212244001592
0.123339442259506,-7.38143908991061e-06,1.60253713247151e-05,3.47679590860223e-06,1.09520330102537e-05,678602,4341954,1996,1996,75,678602,4341954,-96.9314308494289,39.208508717658
0.628169647896454,0.000295336979271694,2.25915766720831e-05,3.14574650197479e-05,2.35048267741789e-05,699491,4341143,1996,1996,76,699491,4341143,-96.6899078650489,39.196661065682
0.700576422061979,0.000507679277355116,0.000127375297322248,5.66241732604316e-05,1.50658644811603e-05,699856,4340373,1996,1996,77,699856,4340373,-96.685911936596,39.1896443626535
0.306129826811908,1.85291432086374e-05,9.26474935613044e-05,1.27605955539934e-05,1.86485289096955e-05,697260,4342951,1996,1996,78,697260,4342951,-96.7151957653304,39.2134493057588
0.47558145985148,0.000206248446153791,-7.32873823913653e-05,3.42912379640155e-05,1.4171978107487e-05,676312,4346848,1996,1996,80,676312,4346848,-96.9566595248404,39.2530482899512
0.181238840450013,4.47398001539133e-05,-6.79467370775476e-05,3.2302715630397e-05,2.01819176175405e-05,678273,4347586,1996,1996,82,678273,4347586,-96.9337514187268,39.2592931692754
0.955608452222669,-0.00013220538033046,3.39404953182288e-05,7.71344564009878e-06,1.00613817228295e-05,676886,4344205,1996,1996,84,676886,4344205,-96.9507041353068,39.2291306532017
0.724174319038094,-0.000153391216733504,3.41322855740607e-06,1.51626747205183e-05,9.31214999540264e-06,677227,4344166,1996,1996,85,677227,4344166,-96.9467661198735,39.2287098929298
0.641586156234162,-2.40157647268856e-05,5.31973898486818e-05,1.34974572556834e-05,5.3379941693063e-06,676498,4343650,1996,1996,87,676498,4343650,-96.9553416755913,39.2242117188274
0.207548325375662,-2.55755591127229e-05,-6.38469437729009e-05,2.13063481899034e-05,1.66902293358684e-05,684077,4343344,1996,1996,89,684077,4343344,-96.8676810875185,39.2198824136854
0.742660468661111,-0.000120976203750844,-0.000147267609502383,2.49515517717404e-05,1.16408928412577e-05,684252,4343757,1996,1996,91,684252,4343757,-96.8655425545409,39.2235642573241
0.456244289758205,-6.34372117405526e-05,-3.13057566861764e-05,9.87711624695566e-06,9.91488161610163e-06,684326,4345173,1996,1996,93,684326,4345173,-96.8642992351763,39.2362992436346
0.114437206622838,9.04174745618018e-06,3.76152769542445e-05,1.71927642569961e-05,1.54120646922891e-05,685915,4346284,1996,1996,95,685915,4346284,-96.8455942045008,39.2459643903708
0.938385934423467,-8.45205259517465e-05,-0.000192634660272142,5.35151612556379e-06,1.19804377147805e-05,683344,4344923,1996,1996,99,683344,4344923,-96.8757378021723,39.2342560746885
0.337851114347175,-0.000127161673335883,-5.70058766469892e-05,2.41142614933878e-05,2.29064842590586e-05,682635,4344636,1996,1996,100,682635,4344636,-96.8840248340938,39.2318211800532
0.192219653214707,2.21502690647289e-05,-3.67487999191316e-05,1.39293762173485e-05,1.20370806543051e-05,689197,4345477,1996,1996,109,689197,4345477,-96.807814092561,39.2379883068411
0.594829582810316,-9.50838553906938e-05,3.9610158075918e-05,1.71435800397259e-05,9.38702996143783e-06,691417,4344297,1996,1996,111,691417,4344297,-96.7824439475294,39.2268764577872
0.194442000427021,7.72269746126611e-05,7.76410228604765e-05,2.6837002575597e-05,2.59885519722777e-05,679786,4350618,1996,1996,117,679786,4350618,-96.9154168017445,39.2862838136502
0.981899730914959,0.000520833805324916,0.000322606099721225,5.11618183519323e-05,4.19446757539305e-05,676932,4350601,1996,1996,121,676932,4350601,-96.9484928314398,39.2867183615234
0.53188493985509,9.54799149174569e-05,1.44075053314544e-05,1.24074079044367e-05,7.45381188824688e-06,676480,4349760,1996,1996,123,676480,4349760,-96.9539510313795,39.279237227525
0.68430702167551,-5.1406753449317e-05,-9.90700211809608e-05,1.20479930786938e-05,1.12276827578035e-05,690216,4348406,1996,1996,127,690216,4348406,-96.795189156415,39.2641390860909
0.530919821858413,-5.44532661174289e-06,-3.8128915519843e-05,9.04553819709634e-06,5.3258750254925e-06,690297,4347810,1996,1996,128,690297,4347810,-96.7944191935512,39.2587547717849
0.48950458378648,9.91494329835775e-05,0.000505197326977727,4.19213234140218e-05,7.47296498784494e-05,677693,4351254,1996,1996,132,677693,4351254,-96.9395020517521,39.2924429008501
0.336308143881267,1.94790107001418e-05,5.06728102245718e-05,8.08509710975473e-06,1.01855463532238e-05,684261,4350282,1996,1996,135,684261,4350282,-96.8636553526012,39.2823179631113
0.607989924360467,-2.35983745111521e-05,3.25495965968808e-05,8.63918567898638e-06,4.81955373331978e-06,685184,4348866,1996,1996,137,685184,4348866,-96.8533503010139,39.2693706732849
0.704380834353845,-0.000164393333120122,7.01087964272842e-06,1.61643693809891e-05,7.30983417039665e-06,676763,4342442,1996,1996,303,676763,4342442,-96.9525897202841,39.2132794604219
0.782102204994304,-0.000106970779694312,0.000116059694205523,1.22889083423846e-05,1.25963092394334e-05,676956,4342172,1996,1996,306,676956,4342172,-96.9504262884886,39.2108087405982
0.324667533840204,3.99438837393852e-05,-0.000107689947927449,3.73042900374118e-05,2.34969123116732e-05,692663,4323834,1997,1997,1,692663,4323834,-96.7738314729768,39.0423455565356
0.0752979932447329,-0.000123932988565101,0.000162426480221472,6.75755993969902e-05,8.31156862650379e-05,696573,4333142,1997,1997,6,696573,4333142,-96.725994726085,39.1252851002369
0.446375997926554,0.000241535288406025,-0.000296572400095022,4.2176942906735e-05,5.69464718520879e-05,694516,4333097,1997,1997,8,694516,4333097,-96.7497862850841,39.125341589609
0.133957517549,-0.000141480318821101,8.87085789252809e-05,5.18807580422729e-05,7.75638652514572e-05,694210,4330770,1997,1997,11,694210,4330770,-96.7539892314328,39.1044569932858
0.270998652126787,-4.29361838724363e-05,9.0174673846328e-07,9.72844224660579e-06,1.00893675368971e-05,694728,4332674,1997,1997,13,694728,4332674,-96.7474569461239,39.1214854619204
0.418882568409574,9.62152789367816e-05,-2.39676818491719e-05,1.54246735959967e-05,1.90837422719062e-05,691530,4331040,1997,1997,15,691530,4331040,-96.7848851434145,39.1074810406372
0.933634894838741,-0.000265714261561403,-9.77294884153449e-05,2.16273573831195e-05,1.68505541523934e-05,688996,4327912,1997,1997,17,688996,4327912,-96.8150415389354,39.0798675592534
0.818035398277497,-0.000160894864648036,-9.25620042636062e-05,1.10562286557767e-05,1.86223926792124e-05,689234,4327077,1997,1997,18,689234,4327077,-96.8125241943314,39.0722970930274
0.790402594653315,0.000219049669278208,-0.000408305947641334,6.39262739576934e-05,3.97457924470846e-05,688083,4323819,1997,1997,19,688083,4323819,-96.826720322908,39.043208334356
0.983643641402899,0.000160296165982174,-0.00033065538278302,4.55239209920231e-05,1.21683622062022e-05,688193,4324563,1997,1997,20,688193,4324563,-96.8252446189555,39.0498842052576
0.870738975676188,-0.000280658123275371,-0.00012546326490769,2.82923016772306e-05,1.11787609557316e-05,687698,4325356,1997,1997,21,687698,4325356,-96.8307424474022,39.0571315113221
0.808429361479683,-0.000304928571582266,-0.000159853379004956,3.41557831154679e-05,1.78713118402971e-05,685662,4329144,1997,1997,23,685662,4329144,-96.8532236079404,39.0916772992291
0.855213779144586,-0.000226964926214292,-7.27038805536501e-05,1.32432686593769e-05,1.62018237674065e-05,686450,4328200,1997,1997,24,686450,4328200,-96.8443769887039,39.0830086591276
0.180348748923697,-1.88801158795277e-05,-8.19127686313919e-05,4.55063163924153e-05,2.48565308013136e-05,687270,4331703,1997,1997,26,687270,4331703,-96.8339375389078,39.1143766998527
0.533949093137061,-6.93839272042688e-05,-8.97325553057072e-05,2.41859161666843e-05,1.36709445738251e-05,687290,4331306,1997,1997,28,687290,4331306,-96.8338158613342,39.1107975255525
0.584572064926526,-7.48065972608929e-05,5.99319388252306e-05,1.97493025407594e-05,1.87228886247217e-05,685438,4336502,1997,1997,30,685438,4336502,-96.8538013695076,39.1579825114145
0.200104719419156,3.19995866975934e-05,-5.8938353129731e-05,1.86453769958827e-05,2.10449407409099e-05,687025,4334834,1997,1997,31,687025,4334834,-96.835906410605,39.1426230797028
0.10185425725171,-4.43031874537965e-05,-0.000134091631985619,3.08437972483543e-05,5.44437750536798e-05,689516,4336900,1997,1997,32,689516,4336900,-96.8065245565643,39.1606877660181
0.213151333964261,7.75006658969058e-05,6.74144221305696e-06,2.08662598272989e-05,3.30234335503152e-05,687816,4336293,1997,1997,34,687816,4336293,-96.8263554948121,39.1555905666155
0.815719635213083,9.13243104896176e-05,-0.000314380776688961,2.13672215951746e-05,2.68019177958786e-05,688851,4335878,1997,1997,36,688851,4335878,-96.8145009345505,39.151629704775
0.767304813998781,-0.00018260603502627,-0.00013975794639725,1.39962408196898e-05,3.80128555011158e-05,689390,4335491,1997,1997,38,689390,4335491,-96.8083756903961,39.148027845931
0.812526468659336,3.64864708118626e-05,-0.000264041411306016,2.73941052516282e-05,1.76036555782137e-05,690319,4335569,1997,1997,39,690319,4335569,-96.7976107861848,39.148527589142
0.443082487462984,-0.000113615316039837,-2.2591014761569e-05,1.77579322260657e-05,9.42674661784857e-06,699110,4335777,1997,1997,41,699110,4335777,-96.6958945499527,39.1484341471222
0.665537444517229,6.2243743790834e-05,-0.000173082529209788,2.77729456554559e-05,1.7224195772522e-05,699887,4335244,1997,1997,43,699887,4335244,-96.6870670692525,39.1434570771098
0.699099590526525,-4.11033792762129e-06,-0.000121308330865942,3.87643238256727e-05,1.4192554065019e-05,689763,4327822,1997,1997,46,689763,4327822,-96.8062055135252,39.0788906906791
0.0250527980086769,-9.41328572489415e-06,-3.16016015495728e-06,8.0143475472852e-06,1.23646046387818e-05,685745,4337285,1997,1997,52,685745,4337285,-96.8500358827646,39.1649677559199
0.589565126404047,3.16956170436641e-05,1.76520400602331e-05,5.34920093919775e-06,4.49352883081364e-06,690343,4342754,1997,1997,55,690343,4342754,-96.7953123794495,39.2132189310802
0.464155310957367,5.48937072725945e-05,3.02512021459356e-05,1.17559096347379e-05,7.48733501080842e-06,688724,4340392,1997,1997,57,688724,4340392,-96.8147113909806,39.192303676485
0.846050071755021,-0.000263069974153487,-0.000103308380226496,3.27950725324754e-05,1.347425709117e-05,699919,4338401,1997,1997,59,699919,4338401,-96.6857655612432,39.1718745641497
0.578703907755597,-0.000238936922438699,-8.91441634614729e-05,4.51478966133303e-05,1.690250660399e-05,698880,4338256,1997,1997,62,698880,4338256,-96.6978263765876,39.1708071949147
0.286037233803053,-1.31642330013728e-07,-3.05702664682382e-05,1.09781218484985e-05,7.57828199958463e-06,683657,4340892,1997,1997,68,683657,4340892,-96.8732095351668,39.1978915582774
0.777853040579346,-0.000347780456678151,-2.08868379710524e-05,2.63444076735014e-05,1.96977230422693e-05,699491,4341143,1997,1997,76,699491,4341143,-96.6899078650489,39.196661065682
0.664582209938881,-0.000274751012511623,1.83724865410517e-05,2.87252367194226e-05,7.68698228710372e-06,699856,4340373,1997,1997,77,699856,4340373,-96.685911936596,39.1896443626535
0.0481938051587757,-1.8144046429855e-05,-1.08413346179512e-05,1.11040779161937e-05,1.61674050332436e-05,697260,4342951,1997,1997,78,697260,4342951,-96.7151957653304,39.2134493057588
0.501273571418447,-0.000228205707280145,8.34753522537025e-05,3.6542829128579e-05,1.52871954145606e-05,676312,4346848,1997,1997,80,676312,4346848,-96.9566595248404,39.2530482899512
0.231615256309116,-1.43311344203684e-05,9.66399886175462e-05,3.75804763279926e-05,2.3989625196152e-05,678273,4347586,1997,1997,82,678273,4347586,-96.9337514187268,39.2592931692754
0.848131617418102,7.57311911366305e-05,-0.000234210885075683,1.76993729322906e-05,2.31473336851504e-05,676886,4344205,1997,1997,84,676886,4344205,-96.9507041353068,39.2291306532017
0.724465066386571,0.0004399618432043,-0.000120953825720215,4.00880517928904e-05,2.32660297129213e-05,677227,4344166,1997,1997,85,677227,4344166,-96.9467661198735,39.2287098929298
0.952149943293729,-0.000525865661044105,-0.000194140183673901,2.47468581085406e-05,9.11810001463853e-06,676498,4343650,1997,1997,87,676498,4343650,-96.9553416755913,39.2242117188274
0.395905937835698,-2.03101571925551e-05,5.75263566014837e-05,1.55378450348632e-05,1.18275651559478e-05,684077,4343344,1997,1997,89,684077,4343344,-96.8676810875185,39.2198824136854
0.829021780666027,4.30417348352508e-05,8.79606409892081e-05,1.18533374932114e-05,5.45129948113626e-06,684252,4343757,1997,1997,91,684252,4343757,-96.8655425545409,39.2235642573241
0.737745944029802,-3.96580911672046e-05,3.72144678912578e-05,4.71118849818037e-06,4.71732712064617e-06,684326,4345173,1997,1997,93,684326,4345173,-96.8642992351763,39.2362992436346
0.282038343687077,3.97783002545074e-05,-2.3879949884774e-05,9.49063550697988e-06,8.489151731561e-06,685915,4346284,1997,1997,95,685915,4346284,-96.8455942045008,39.2459643903708
0.898580666528875,4.25508783315459e-05,0.000119342031547755,4.01033933143448e-06,8.95378778749766e-06,683344,4344923,1997,1997,99,683344,4344923,-96.8757378021723,39.2342560746885
0.457876956324737,3.14173474653581e-05,6.95099433713292e-05,1.12620668069185e-05,1.02927617385861e-05,682635,4344636,1997,1997,100,682635,4344636,-96.8840248340938,39.2318211800532
0.26394974374311,5.96382897544589e-05,1.80616678810157e-05,1.3880904475217e-05,1.19619720741765e-05,689197,4345477,1997,1997,109,689197,4345477,-96.807814092561,39.2379883068411
0.634142713591375,9.98537960417157e-05,-3.30006198516236e-05,1.55156764794473e-05,8.47443236246728e-06,691417,4344297,1997,1997,111,691417,4344297,-96.7824439475294,39.2268764577872
0.128989608561381,-6.92947972464358e-05,-4.64266391831705e-05,2.6526602666907e-05,2.63740529708504e-05,679786,4350618,1997,1997,117,679786,4350618,-96.9154168017445,39.2862838136502
0.978454569717046,-0.000491141238246558,-0.000285992957698429,5.20616091257158e-05,4.2722731879971e-05,676932,4350601,1997,1997,121,676932,4350601,-96.9484928314398,39.2867183615234
0.39503740156297,1.00996629850253e-05,1.87917616318221e-05,5.53509224331031e-06,3.35643662835251e-06,676480,4349760,1997,1997,123,676480,4349760,-96.9539510313795,39.279237227525
0.836989528362674,0.000100903869414787,7.77401866359002e-05,8.98561393539294e-06,8.34373106973233e-06,690216,4348406,1997,1997,127,690216,4348406,-96.795189156415,39.2641390860909
0.637379951937491,3.56776426730546e-05,-3.02878042601111e-05,5.60784393905007e-06,3.29750216844292e-06,690297,4347810,1997,1997,128,690297,4347810,-96.7944191935512,39.2587547717849
0.453604644356497,-4.90451129948945e-05,-0.000556162650578915,4.72601236422015e-05,8.52173656791387e-05,677693,4351254,1997,1997,132,677693,4351254,-96.9395020517521,39.2924429008501
0.106392771864388,-1.54248252755734e-05,-1.63254968752976e-05,7.458050413161e-06,9.46187856531862e-06,684261,4350282,1997,1997,135,684261,4350282,-96.8636553526012,39.2823179631113
0.187016055345438,1.73684094741445e-05,-8.77308309751487e-06,9.01652686374773e-06,5.03691351240581e-06,685184,4348866,1997,1997,137,685184,4348866,-96.8533503010139,39.2693706732849
0.961317875491481,0.000152329006092454,-0.000254001803877372,3.50079885828952e-05,9.79503713968544e-06,676763,4342442,1997,1997,303,676763,4342442,-96.9525897202841,39.2132794604219
0.918576440828079,9.75380647267242e-05,-0.000350453908499495,4.47033000530767e-05,1.43134945513498e-05,676956,4342172,1997,1997,306,676956,4342172,-96.9504262884886,39.2108087405982
0.355977411625252,4.19475863841374e-05,-0.000120407457332229,3.86263877986341e-05,2.42657758246391e-05,692663,4323834,1998,1998,1,692663,4323834,-96.7738314729768,39.0423455565356
0.115955541353675,-0.000197346203861957,0.00023884052029317,7.96387709158077e-05,9.81273349679011e-05,696573,4333142,1998,1998,6,696573,4333142,-96.725994726085,39.1252851002369
0.491448077069269,0.000188784100199895,-0.000312295373648539,3.4581060309085e-05,4.6873030287059e-05,694516,4333097,1998,1998,8,694516,4333097,-96.7497862850841,39.125341589609
0.118482426176737,-0.000156854583454678,0.000159708567597915,5.71814720971873e-05,8.62426245208752e-05,694210,4330770,1998,1998,11,694210,4330770,-96.7539892314328,39.1044569932858
0.620978461022888,-0.000185624638478041,8.01997583702133e-05,1.98914107118186e-05,2.05869109069911e-05,694728,4332674,1998,1998,13,694728,4332674,-96.7474569461239,39.1214854619204
0.452126427121309,0.000107539115730897,-2.38938744194983e-05,1.58358434180476e-05,1.97208921405029e-05,691530,4331040,1998,1998,15,691530,4331040,-96.7848851434145,39.1074810406372
0.786386713536433,-0.000195901854258879,2.96354676114492e-05,1.93303408327821e-05,1.49759971939247e-05,688996,4327912,1998,1998,17,688996,4327912,-96.8150415389354,39.0798675592534
0.771893248417831,-0.000120007805522567,-0.000120970143094841,1.01826119911116e-05,1.78008063407215e-05,689234,4327077,1998,1998,18,689234,4327077,-96.8125241943314,39.0722970930274
0.819875635103086,0.000163988903462911,-0.000380541232826838,5.24214084913616e-05,3.26120862783164e-05,688083,4323819,1998,1998,19,688083,4323819,-96.826720322908,39.043208334356
0.987733648509221,0.00012578227165257,-0.000348835361218537,4.17909518049855e-05,1.10966918957381e-05,688193,4324563,1998,1998,20,688193,4324563,-96.8252446189555,39.0498842052576
0.938632315236113,-0.000298781330993424,-0.000155879307558459,2.16833343965428e-05,8.51319352520115e-06,687698,4325356,1998,1998,21,687698,4325356,-96.8307424474022,39.0571315113221
0.860146718836466,-0.000309001778760004,-0.000157531593284018,2.79589561118468e-05,1.45206144372817e-05,685662,4329144,1998,1998,23,685662,4329144,-96.8532236079404,39.0916772992291
0.882102099968829,-0.000206122898310113,-7.5237255417534e-05,1.04124612122035e-05,1.28363918736933e-05,686450,4328200,1998,1998,24,686450,4328200,-96.8443769887039,39.0830086591276
0.277114282214158,-2.5166015219699e-05,-8.14173688122467e-05,3.42020453963744e-05,1.8621372773348e-05,687270,4331703,1998,1998,26,687270,4331703,-96.8339375389078,39.1143766998527
0.563188838372674,-6.61896830445109e-05,-0.000103744812427277,2.51275955975544e-05,1.41702333019377e-05,687290,4331306,1998,1998,28,687290,4331306,-96.8338158613342,39.1107975255525
0.524105550587598,-4.71333097339919e-05,5.11589120078262e-05,1.62365217824404e-05,1.54476186116372e-05,685438,4336502,1998,1998,30,685438,4336502,-96.8538013695076,39.1579825114145
0.170160742168263,4.00674577820117e-05,-4.46591862199231e-05,1.87033934425187e-05,2.14233128258852e-05,687025,4334834,1998,1998,31,687025,4334834,-96.835906410605,39.1426230797028
0.0899430796082684,-6.8752352476614e-05,3.09299046282935e-05,3.90718589332865e-05,7.05464680563313e-05,689516,4336900,1998,1998,32,689516,4336900,-96.8065245565643,39.1606877660181
0.169627112462457,8.61656236413166e-05,3.336435276227e-05,2.79174884411207e-05,4.44671923850781e-05,687816,4336293,1998,1998,34,687816,4336293,-96.8263554948121,39.1555905666155
0.906271895437059,3.56563678350185e-05,-8.49123742265998e-05,4.21260403303623e-06,5.28421175691397e-06,688851,4335878,1998,1998,36,688851,4335878,-96.8145009345505,39.151629704775
0.781061001601168,-0.000247393873898991,-0.000182833352769916,1.80299093662128e-05,4.98895118493689e-05,689390,4335491,1998,1998,38,689390,4335491,-96.8083756903961,39.148027845931
0.239655616255809,-0.00018293522028177,-4.88876939226923e-05,4.56457100319727e-05,2.88834203040829e-05,690319,4335569,1998,1998,39,690319,4335569,-96.7976107861848,39.148527589142
0.798649640962642,-0.000172979617555743,0.000160901800213897,2.57497573274659e-05,1.34048857194837e-05,699110,4335777,1998,1998,41,699110,4335777,-96.6958945499527,39.1484341471222
0.436628366659577,-0.000115659695100862,0.000123058805402949,3.09259038250051e-05,1.88450076101556e-05,699887,4335244,1998,1998,43,699887,4335244,-96.6870670692525,39.1434570771098
0.120234035708147,-8.92798944921286e-05,-2.59901267590518e-05,3.27853406743523e-05,1.17571707540595e-05,689763,4327822,1998,1998,46,689763,4327822,-96.8062055135252,39.0788906906791
0.0296514565818405,9.47046429771736e-06,3.64295407352692e-06,7.25255821634662e-06,1.13648718265704e-05,685745,4337285,1998,1998,52,685745,4337285,-96.8500358827646,39.1649677559199
0.0724641549685834,1.10502403728739e-05,-9.03753258603752e-06,6.27962148885012e-06,5.29988680919324e-06,690343,4342754,1998,1998,55,690343,4342754,-96.7953123794495,39.2132189310802
0.240280755757096,2.52686439720563e-05,1.37535117667515e-05,8.74925532502368e-06,5.61637391697782e-06,688724,4340392,1998,1998,57,688724,4340392,-96.8147113909806,39.192303676485
0.762712253705767,-0.000771128740132103,-9.05957222049342e-05,8.57358217524504e-05,3.50125166312787e-05,699919,4338401,1998,1998,59,699919,4338401,-96.6857655612432,39.1718745641497
0.247044251048214,0.00021952893437895,-9.76877245907004e-05,7.25695806548723e-05,2.63817776172383e-05,698880,4338256,1998,1998,62,698880,4338256,-96.6978263765876,39.1708071949147
0.0136390584203117,2.58726494797438e-06,-5.15487368836699e-06,9.2771421450104e-06,7.64464433845552e-06,683657,4340892,1998,1998,68,683657,4340892,-96.8732095351668,39.1978915582774
0.710328463319736,3.20761988538507e-05,-0.000105249089256585,8.82085548131158e-06,1.1820515022582e-05,679223,4342383,1998,1998,74,679223,4342383,-96.9241290462506,39.212244001592
0.908790485902003,-8.32511928376469e-05,-5.34322846595751e-05,3.52744767426495e-06,1.12859546977079e-05,678602,4341954,1998,1998,75,678602,4341954,-96.9314308494289,39.208508717658
0.699780732199556,-0.000479115157701962,-0.000185295089420232,4.25394272964817e-05,3.16148946146962e-05,699491,4341143,1998,1998,76,699491,4341143,-96.6899078650489,39.196661065682
0.888704414644498,-0.000291645532437484,-0.000269266686351091,4.90898424369207e-05,1.28225746848199e-05,699856,4340373,1998,1998,77,699856,4340373,-96.685911936596,39.1896443626535
0.354950384064777,-3.01236809815036e-05,-0.000111439078418119,1.39062234552603e-05,2.02537921024417e-05,697260,4342951,1998,1998,78,697260,4342951,-96.7151957653304,39.2134493057588
0.529455239697681,-0.000215493891388667,8.04295341799025e-05,3.28089193291108e-05,1.34895594463749e-05,676312,4346848,1998,1998,80,676312,4346848,-96.9566595248404,39.2530482899512
0.244466225281251,-7.10411130457059e-05,6.49797030129797e-05,2.83130418405011e-05,1.75426096049337e-05,678273,4347586,1998,1998,82,678273,4347586,-96.9337514187268,39.2592931692754
0.976128758530391,-0.000100160582871797,-7.28346216558083e-05,8.09134588767983e-06,1.0600162587577e-05,676886,4344205,1998,1998,84,676886,4344205,-96.9507041353068,39.2291306532017
0.185538149381886,3.41337910038561e-05,-1.4878630500892e-05,9.65600493151651e-06,5.93609261105069e-06,677227,4344166,1998,1998,85,677227,4344166,-96.9467661198735,39.2287098929298
0.76977638974742,-0.00026979721055008,-3.96350614916781e-05,2.16696492395316e-05,8.59245751871392e-06,676498,4343650,1998,1998,87,676498,4343650,-96.9553416755913,39.2242117188274
0.50904049655283,8.80202284975772e-05,4.61420533614457e-05,1.2163803423754e-05,9.49999481017621e-06,684077,4343344,1998,1998,89,684077,4343344,-96.8676810875185,39.2198824136854
0.833717038973148,0.000108327777771994,0.000139192819761846,1.80099551570007e-05,8.3284270736721e-06,684252,4343757,1998,1998,91,684252,4343757,-96.8655425545409,39.2235642573241
0.369118861118007,3.61204377410512e-05,-1.09054627260492e-05,6.87907291475717e-06,6.89340154689436e-06,684326,4345173,1998,1998,93,684326,4345173,-96.8642992351763,39.2362992436346
0.029864115570632,-8.33945499037413e-06,-1.11614356189553e-05,1.30509405464473e-05,1.16247233818264e-05,685915,4346284,1998,1998,95,685915,4346284,-96.8455942045008,39.2459643903708
0.956062363667887,0.000128983601605594,0.000130461735108092,5.08810424774885e-06,1.14904410954553e-05,683344,4344923,1998,1998,99,683344,4344923,-96.8757378021723,39.2342560746885
0.410895794218514,0.000109597190610611,5.43167480461707e-05,1.79302625732057e-05,1.69622001384402e-05,682635,4344636,1998,1998,100,682635,4344636,-96.8840248340938,39.2318211800532
0.281755715197769,8.03473288951534e-06,3.90459259896299e-05,9.72063424225328e-06,8.33875209856918e-06,689197,4345477,1998,1998,109,689197,4345477,-96.807814092561,39.2379883068411
0.557485610284465,9.66275088180963e-05,-2.3307632725138e-05,1.59750639081769e-05,8.63025910094821e-06,691417,4344297,1998,1998,111,691417,4344297,-96.7824439475294,39.2268764577872
0.174249558183657,-7.48402532632025e-05,-6.10182663258142e-05,2.53786350713375e-05,2.44856623528229e-05,679786,4350618,1998,1998,117,679786,4350618,-96.9154168017445,39.2862838136502
0.983294841886147,-0.000486240162656239,-0.000291930253277829,4.70024137348469e-05,3.85206403757623e-05,676932,4350601,1998,1998,121,676932,4350601,-96.9484928314398,39.2867183615234
0.624319007303667,-6.09191561765939e-05,-1.87883141768275e-05,7.18427251901158e-06,4.32251994509094e-06,676480,4349760,1998,1998,123,676480,4349760,-96.9539510313795,39.279237227525
0.757129140765542,6.17144083293163e-05,0.000102428533304908,1.08824145768014e-05,1.00753186407245e-05,690216,4348406,1998,1998,127,690216,4348406,-96.795189156415,39.2641390860909
0.76159418510722,3.00945575366448e-05,5.27957134442482e-05,8.53279606856605e-06,4.96432227217805e-06,690297,4347810,1998,1998,128,690297,4347810,-96.7944191935512,39.2587547717849
0.490635515217228,-7.71556390105869e-05,-0.000519819084506248,4.15722532318333e-05,7.48144473641531e-05,677693,4351254,1998,1998,132,677693,4351254,-96.9395020517521,39.2924429008501
0.00423835458820968,1.33100648390428e-06,-2.38890197642072e-06,4.99830922682546e-06,6.30694169947684e-06,684261,4350282,1998,1998,135,684261,4350282,-96.8636553526012,39.2823179631113
0.664386905683758,1.29737165225406e-05,-3.4188205740022e-05,7.33118255650728e-06,4.05308219865066e-06,685184,4348866,1998,1998,137,685184,4348866,-96.8533503010139,39.2693706732849
0.815863107513602,7.37218561235258e-06,-7.58161567809766e-05,1.19647857872607e-05,5.36690548989775e-06,676763,4342442,1998,1998,303,676763,4342442,-96.9525897202841,39.2132794604219
0.555730838970489,3.07950485443455e-05,-7.37303253750716e-05,1.02357349266447e-05,1.0483148808125e-05,676956,4342172,1998,1998,306,676956,4342172,-96.9504262884886,39.2108087405982
0.174547769053621,-4.16866018645945e-05,7.5990496952636e-05,3.6139034501979e-05,2.33703904893323e-05,692663,4323834,1999,1999,1,692663,4323834,-96.7738314729768,39.0423455565356
0.189412701794401,8.19959014398597e-05,-2.35930127199183e-05,2.59118990001015e-05,3.19299532178232e-05,696573,4333142,1999,1999,6,696573,4333142,-96.725994726085,39.1252851002369
0.525143204756552,-0.000174812766039028,0.000124246218022886,2.29613911852816e-05,3.10852124451857e-05,694516,4333097,1999,1999,8,694516,4333097,-96.7497862850841,39.125341589609
0.0877359946180927,3.20445239909715e-05,2.40605022660483e-05,2.47629080892697e-05,3.86978220280836e-05,694210,4330770,1999,1999,11,694210,4330770,-96.7539892314328,39.1044569932858
0.627510381028128,-7.83406311419464e-05,1.11209574822104e-05,8.22243644233651e-06,8.54466285448261e-06,694728,4332674,1999,1999,13,694728,4332674,-96.7474569461239,39.1214854619204
0.42815126972945,-6.35580750530674e-05,3.39931929787851e-05,1.08282887917635e-05,1.47738242416426e-05,691530,4331040,1999,1999,15,691530,4331040,-96.7848851434145,39.1074810406372
0.0109288235763345,1.18493569369285e-05,-1.23279278272646e-05,3.42542280787726e-05,1.98430951918084e-05,689234,4327077,1999,1999,18,689234,4327077,-96.8125241943314,39.0722970930274
0.79179265278843,-0.000153827453085686,0.000387678894426478,6.26239598959228e-05,4.07779884906142e-05,688083,4323819,1999,1999,19,688083,4323819,-96.826720322908,39.043208334356
0.985674897766425,-9.48384378776409e-05,0.000387049873906575,5.49808233490248e-05,1.46088635953316e-05,688193,4324563,1999,1999,20,688193,4324563,-96.8252446189555,39.0498842052576
0.899919805682048,0.000323742706445213,0.000163210082118979,2.59815546726755e-05,1.07656160001302e-05,687698,4325356,1999,1999,21,687698,4325356,-96.8307424474022,39.0571315113221
